Subject,factor1,factor2,factor3,factor4
148436,-0.6131043593038669,0.04954583558910762,-1.0862850062968206,-0.8218844791160769
148840,0.9791229978010069,0.507314937339678,0.8201284589681107,-0.027341088370649465
148941,-0.7089860783385631,0.07936305858134049,-0.9656949289811024,-0.5105355454631572
149236,0.6419835896913689,2.29881782761911,1.2721746718615239,0.47820127564001846
149337,-0.39685532320803063,0.05431651965975416,0.4427520933769703,-0.9625314444019691
149539,0.12395625558447936,1.9621026750136665,0.31856436015986644,-0.7185019632536159
149842,0.4112920048547716,0.6923642442871772,0.4356242755658697,-0.6376975080545406
150625,-1.0378240078995602,0.3582481983144997,-0.8779253967845316,-0.6715971069136426
150726,0.7278535447259963,1.1965075771621292,-0.35447513933250635,2.6537456973371834
150928,0.4238063590862672,0.005279768339594701,0.5213150768389663,0.11537807828754232
151425,-0.07110476727500539,0.6333212030749699,0.09838605687708264,-0.10621428251849797
151627,-1.2151947169032404,-0.14813445186212082,1.5337672990964513,0.2640381846930951
151829,0.6188725633820943,-0.032771864603039456,1.036905571389254,-0.6672937190048253
151930,0.6809519658323522,1.1190333177100695,1.2306341899334665,-0.03536182166447539
152225,-1.0558313173296565,2.1372461776818974,0.4140465624456238,0.17266106899064332
152427,1.141945559387,1.6798756284417935,-0.3562837985417952,-0.6747290572127791
152831,2.201823477451089,0.37287033680376913,-0.04611998204446131,0.7908007137693032
153025,-0.7288088166120091,-0.536519784031699,0.6839205895678648,0.7206648806872276
153126,0.18670540128367957,-0.7810084675877567,-0.010876430172229813,-0.581302423410149
153227,-0.281846315567501,-1.9181595818392716,0.2532091628462308,-1.0521328442789204
153429,0.2713434070095593,1.3253551480411958,0.9802443898145274,2.2936352165592218
153631,1.4942417354960318,0.784943047424077,-0.5702742738951585,0.05230447397634461
153732,-0.701460341198454,-2.6242774596648757,-0.4183426228523062,-0.372077270402951
153934,-1.29867209374668,0.637612925898157,0.7643695407497635,4.793728573738449
154229,1.0578556303454376,0.680985564065254,-1.2120498113072327,-0.15665209662999147
154431,-2.5461746514972674,-0.5306772305468967,-0.24129523924364932,-0.22072490781958182
154532,0.027320628330306778,-1.2705695440982052,-1.030615748427838,0.059329653284330375
154734,-1.5821181849535746,0.930270447067033,-0.09417354449460084,-0.7307917625855185
154835,0.7684951716315658,-0.18120994227825973,0.5429630797238463,-0.3816291983282135
154936,3.1500467897873006,-2.0940018706080052,0.06353535112628102,-0.7241216126816854
155635,1.1477235839851039,0.1812657499202467,2.111265026143298,-0.16679782056970954
155938,-0.48595600303351255,1.5686566182926414,-0.4432791788069034,-1.0156118715426796
156031,-1.0062695371286783,-0.30624221713077365,1.3880974328331295,1.7382775867954499
156334,0.5864482576689181,-0.5948352265286749,1.6489631140244823,-0.12016083844281755
156435,0.3381703778565115,0.969654006554173,1.7177914697073202,-1.002609720891617
156536,-0.2094838838021717,1.3451983196081854,0.4237782982076562,-1.064722343016909
157336,-0.06494461614311492,1.5191698150904855,0.2148559332312216,-0.24932547504034397
157437,-0.5512985764101357,-1.1984007592631098,0.9086103725329292,0.14098366150180838
157942,1.557777554149916,0.12227247964461391,1.014876254795683,0.20350824466396322
158035,0.4693829298797114,0.005281441422508931,1.2082297715575818,-0.7094788893736881
158136,2.1592649402403676,-1.6071863677442313,1.2338963061345767,0.46249240384335405
158338,0.41926807528707083,1.2524051306105521,-0.6908247539742179,-0.15878427484717791
158540,-0.23137103342603538,-0.32515859951871057,-0.706033259139146,-0.027884075296466065
158843,-0.2569341645632649,0.3558757693124247,-2.400697522036411,5.95493057960304
159239,-0.9242786859115786,-0.7958781322801478,0.3410532756414809,0.06862745236399034
159340,-2.5330974197031177,0.186283117079951,-1.9589138197792806,0.2700660707832509
159441,0.1622820522838306,0.12619031281836526,-2.7606713381387795,-0.0047937221020532975
159744,-0.6088398457122948,-0.90712825667512,2.051934471524115,-0.3660116653039906
160123,0.60372713953163,-1.9125565901735788,0.689844766435508,0.07280733690557102
160729,1.34927883605401,-0.29546442351157276,1.8048497910865389,1.0904992864803058
161630,-1.58011492152113,-0.20890472178033054,2.299498934340514,-0.2822336679774991
161731,-0.540208204550442,0.5970675142260157,1.1343251731838686,1.3264028724791321
162026,-0.5772011849938643,-0.3632506786214662,1.2723912170266174,-0.5577467739252004
162228,-2.3217886834423513,0.5916565696725015,-1.3468199704384392,-0.9206530881466738
162329,-1.4285575681188674,-2.5374624073338783,-0.3382297371246037,0.3364972288886001
162733,0.043478302329993224,0.7856565106607422,-1.878198177068324,-0.2034596901236352
162935,0.8837914687392527,0.03221030899903387,-0.5277428632680136,0.24977994418351235
163129,-0.35102701829805366,-0.5070859731317645,1.0719157562076518,-0.9393100654843243
163432,-0.5975004499289399,0.7981092473880305,0.8684282905328646,-0.3661810427940234
164030,-1.346547346540351,0.7556039355749044,-0.8028223439000577,0.061506370899916965
164636,-1.161674976546869,-0.16985712972650882,-1.287342209158486,2.0942758000202994
164939,3.425913628384799,-0.6742006795242492,-0.0506830443992546,-0.591460696990596
165032,0.08511644493343985,-1.2449040595154124,2.4229664514916776,1.9436756830651027
165436,1.3696319864637077,0.005604553346075035,1.641335522785695,1.1667151021702586
